Price,Location,Address,Erf Size,Link,Date Added
R 1 399 000,Sandown,N/A,362 m²,https://www.property24.com/vacant-land-for-sale/blouberg/western-cape/658,2025-01-15
R 1 350 000,Sandown,N/A,320 m²,https://www.property24.com/vacant-land-for-sale/blouberg/western-cape/658,2025-01-15
R 1 095 000,Sandown,1769 Theodul Crescent,346 m²,https://www.property24.com/vacant-land-for-sale/blouberg/western-cape/658,2025-01-15
R 1 290 000,Sandown,N/A,335 m²,https://www.property24.com/vacant-land-for-sale/blouberg/western-cape/658,2025-01-15
R 1 600 000,Sandown,14 Gladstone Street,361 m²,https://www.property24.com/vacant-land-for-sale/blouberg/western-cape/658,2025-01-15
R 1 300 000,Sandown,39 Candlewood Crescent,335 m²,https://www.property24.com/vacant-land-for-sale/blouberg/western-cape/658,2025-01-15
FromR 1 045 000ToR 1 390 000,N/A,N/A,N/A,https://www.property24.com/vacant-land-for-sale/blouberg/western-cape/658,2025-01-15
R 795 000,Tuscany Glen,N/A,406 m²,https://www.property24.com/vacant-land-for-sale/blue-downs/western-cape/457,2025-01-15
R 800 000,The Conifers,N/A,317 m²,https://www.property24.com/vacant-land-for-sale/blue-downs/western-cape/457,2025-01-15
R 650 000,Malibu Village,N/A,350 m²,https://www.property24.com/vacant-land-for-sale/blue-downs/western-cape/457,2025-01-15
R 895 000,Silversands,3 Microloma Road,703 m²,https://www.property24.com/vacant-land-for-sale/blue-downs/western-cape/457,2025-01-15
R 620 000,Malibu Village,N/A,350 m²,https://www.property24.com/vacant-land-for-sale/blue-downs/western-cape/457,2025-01-15
R 650 000,Malibu Village,N/A,350 m²,https://www.property24.com/vacant-land-for-sale/blue-downs/western-cape/457,2025-01-15
R 1 000 000,The Conifers,64 Blue Rise Drive,819 m²,https://www.property24.com/vacant-land-for-sale/blue-downs/western-cape/457,2025-01-15
R 1 000 000,Sunset Glen,1 Blue Rise Drive,819 m²,https://www.property24.com/vacant-land-for-sale/blue-downs/western-cape/457,2025-01-15
R 1 850 000,The Conifers,13 Sussex,2 326 m²,https://www.property24.com/vacant-land-for-sale/blue-downs/western-cape/457,2025-01-15
R 10 000 000,High Gate,27 Hindle Road,8.21 ha,https://www.property24.com/vacant-land-for-sale/blue-downs/western-cape/457,2025-01-15
R 519 000,Malibu Village,N/A,330 m²,https://www.property24.com/vacant-land-for-sale/blue-downs/western-cape/457,2025-01-15
R 1 050 000,The Conifers,N/A,1 012 m²,https://www.property24.com/vacant-land-for-sale/blue-downs/western-cape/457,2025-01-15
R 1 395 000,Hillcrest Heights,N/A,1 581 m²,https://www.property24.com/vacant-land-for-sale/blue-downs/western-cape/457,2025-01-15
R 12 000 000,High Gate,N/A,17 261 m²,https://www.property24.com/vacant-land-for-sale/blue-downs/western-cape/457,2025-01-15
R 550 000,Malibu Village,N/A,350 m²,https://www.property24.com/vacant-land-for-sale/blue-downs/western-cape/457,2025-01-15
R 1 000 000,Sunset Glen,2 Blue Drive,2 046 m²,https://www.property24.com/vacant-land-for-sale/blue-downs/western-cape/457,2025-01-15
R 7 875 000,Bonnievale,N/A,278.32 ha,https://www.property24.com/vacant-land-for-sale/bonnievale/western-cape/340,2025-01-15
R 295 000,Happy Valley,4 Almera Street,1 808 m²,https://www.property24.com/vacant-land-for-sale/bonnievale/western-cape/340,2025-01-15
R 450 000,Bonnievale,"40, 40 Buitesingel",1 200 m²,https://www.property24.com/vacant-land-for-sale/bonnievale/western-cape/340,2025-01-15
R 480 000,Bonnievale,37a Kruinsingel,1 000 m²,https://www.property24.com/vacant-land-for-sale/bonnievale/western-cape/340,2025-01-15
R 450 000,Bonnievale,87 Louisiana Street,2 841 m²,https://www.property24.com/vacant-land-for-sale/bonnievale/western-cape/340,2025-01-15
R 890 000,Bonnievale,N/A,738 m²,https://www.property24.com/vacant-land-for-sale/bonnievale/western-cape/340,2025-01-15
R 620 000,Bonnievale,N/A,2 016 m²,https://www.property24.com/vacant-land-for-sale/bonnievale/western-cape/340,2025-01-15
R 620 000,Bonnievale,47 Buite Crescent,2 016 m²,https://www.property24.com/vacant-land-for-sale/bonnievale/western-cape/340,2025-01-15
R 495 000,Bonnievale,33 Buiten Crescent,1 981 m²,https://www.property24.com/vacant-land-for-sale/bonnievale/western-cape/340,2025-01-15
R 495 000,Bonnievale,N/A,1 981 m²,https://www.property24.com/vacant-land-for-sale/bonnievale/western-cape/340,2025-01-15
R 170 000,Happy Valley,71 Louisiana Street,1 673 m²,https://www.property24.com/vacant-land-for-sale/bonnievale/western-cape/340,2025-01-15
R 450 000,Bonnievale,"40, 40 Buitesingel",1 200 m²,https://www.property24.com/vacant-land-for-sale/bonnievale/western-cape/340,2025-01-15
R 170 000,Happy Valley,72 Louisiana Street,1 329 m²,https://www.property24.com/vacant-land-for-sale/bonnievale/western-cape/340,2025-01-15
R 125 000,Bot River,N/A,595 m²,https://www.property24.com/vacant-land-for-sale/bot-river/western-cape/693,2025-01-15
R 135 000,Bot River,N/A,595 m²,https://www.property24.com/vacant-land-for-sale/bot-river/western-cape/693,2025-01-15
R 550 000,Bot River,N/A,1 022 m²,https://www.property24.com/vacant-land-for-sale/bot-river/western-cape/693,2025-01-15
R 450 000,Bot River,N/A,595 m²,https://www.property24.com/vacant-land-for-sale/bot-river/western-cape/693,2025-01-15
R 1 450 000,Bot River,19 First Avenue,595 m²,https://www.property24.com/vacant-land-for-sale/bot-river/western-cape/693,2025-01-15
R 495 000,Bot River,N/A,595 m²,https://www.property24.com/vacant-land-for-sale/bot-river/western-cape/693,2025-01-15
R 265 000,Bot River,N/A,595 m²,https://www.property24.com/vacant-land-for-sale/bot-river/western-cape/693,2025-01-15
R 375 000,Bot River,10 8th Avenue,595 m²,https://www.property24.com/vacant-land-for-sale/bot-river/western-cape/693,2025-01-15
R 450 000,Bot River,64 3rd Avenue,595 m²,https://www.property24.com/vacant-land-for-sale/bot-river/western-cape/693,2025-01-15
R 750 000,Bot River,8 8th Avenue,595 m²,https://www.property24.com/vacant-land-for-sale/bot-river/western-cape/693,2025-01-15
R 4 689 000,Bot River,N/A,14 000 m²,https://www.property24.com/vacant-land-for-sale/bot-river/western-cape/693,2025-01-15
R 405 000,Bot River,5 Plantasie Road,572 m²,https://www.property24.com/vacant-land-for-sale/bot-river/western-cape/693,2025-01-15
R 450 000,Bot River,63 2nd Avenue,500 m²,https://www.property24.com/vacant-land-for-sale/bot-river/western-cape/693,2025-01-15
R 525 000,Bot River,N/A,595 m²,https://www.property24.com/vacant-land-for-sale/bot-river/western-cape/693,2025-01-15
R 263 874,Bot River,1077 Victoria Street,595 m²,https://www.property24.com/vacant-land-for-sale/bot-river/western-cape/693,2025-01-15
R 550 000,Bot River,1 6th Avenue Avenue,1 113 m²,https://www.property24.com/vacant-land-for-sale/bot-river/western-cape/693,2025-01-15
R 575 000,Bot River,2 7th Avenue,991 m²,https://www.property24.com/vacant-land-for-sale/bot-river/western-cape/693,2025-01-15
R 385 000,Bot River,39 Hoof,595 m²,https://www.property24.com/vacant-land-for-sale/bot-river/western-cape/693,2025-01-15
R 210 000,Bot River,N/A,595 m²,https://www.property24.com/vacant-land-for-sale/bot-river/western-cape/693,2025-01-15
R 495 000,Bot River,N/A,595 m²,https://www.property24.com/vacant-land-for-sale/bot-river/western-cape/693,2025-01-15
R 165 000,Bot River,N/A,595 m²,https://www.property24.com/vacant-land-for-sale/bot-river/western-cape/693,2025-01-15
R 100 000 000,Brackenfell South,N/A,144 431 m²,https://www.property24.com/vacant-land-for-sale/brackenfell/western-cape/454,2025-01-15
R 2 950 000,Kleinbron Estate,N/A,1 176 m²,https://www.property24.com/vacant-land-for-sale/brackenfell/western-cape/454,2025-01-15
R 2 950 000,Kleinbron Estate,N/A,1 176 m²,https://www.property24.com/vacant-land-for-sale/brackenfell/western-cape/454,2025-01-15
R 6 300 000,Cape Gate,N/A,1 340 m²,https://www.property24.com/vacant-land-for-sale/brackenfell/western-cape/454,2025-01-15
R 20 995 000,Protea Heights,N/A,8 617 m²,https://www.property24.com/vacant-land-for-sale/brackenfell/western-cape/454,2025-01-15
R 3 250 000,Kleinbron Estate,N/A,1 272 m²,https://www.property24.com/vacant-land-for-sale/brackenfell/western-cape/454,2025-01-15
R 345 000 000,Protea Heights,N/A,21.75 ha,https://www.property24.com/vacant-land-for-sale/brackenfell/western-cape/454,2025-01-15
R 1 700 000,Sonkring,N/A,750 m²,https://www.property24.com/vacant-land-for-sale/brackenfell/western-cape/454,2025-01-15
R 1 950 000,Brackenfell South,N/A,N/A,https://www.property24.com/vacant-land-for-sale/brackenfell/western-cape/454,2025-01-15
R 1 950 000,Kaapsig,N/A,477 m²,https://www.property24.com/vacant-land-for-sale/brackenfell/western-cape/454,2025-01-15
R 13 800 000,Botfontein Smallholdings,N/A,17 197 m²,https://www.property24.com/vacant-land-for-sale/brackenfell/western-cape/454,2025-01-15
R 23 000 000,Brackenfell Central,N/A,53 ha,https://www.property24.com/vacant-land-for-sale/brackenfell/western-cape/454,2025-01-15
R 1 499 000,Sonkring,N/A,468 m²,https://www.property24.com/vacant-land-for-sale/brackenfell/western-cape/454,2025-01-15
R 13 800 000,Botfontein Smallholdings,N/A,17 197 m²,https://www.property24.com/vacant-land-for-sale/brackenfell/western-cape/454,2025-01-15
R 3 900 000,Bredasdorp,12 Melkhout Street,6 321 m²,https://www.property24.com/vacant-land-for-sale/bredasdorp/western-cape/408,2025-01-15
R 752 000,Bredasdorp,25 Van Riebeeck Street,1 370 m²,https://www.property24.com/vacant-land-for-sale/bredasdorp/western-cape/408,2025-01-15
POA,Bredasdorp,N/A,384 m²,https://www.property24.com/vacant-land-for-sale/bredasdorp/western-cape/408,2025-01-15
R 300 000,Bredasdorp,N/A,422 m²,https://www.property24.com/vacant-land-for-sale/bredasdorp/western-cape/408,2025-01-15
R 2 500 000,Bredasdorp,30 Elim Way,1.08 ha,https://www.property24.com/vacant-land-for-sale/bredasdorp/western-cape/408,2025-01-15
R 275 000,Bredasdorp,53 Long Street,300 m²,https://www.property24.com/vacant-land-for-sale/bredasdorp/western-cape/408,2025-01-15
R 375 000,Bredasdorp,N/A,301 m²,https://www.property24.com/vacant-land-for-sale/bredasdorp/western-cape/408,2025-01-15
R 335 000,Bredasdorp,134 Long Street,1 107 m²,https://www.property24.com/vacant-land-for-sale/bredasdorp/western-cape/408,2025-01-15
R 600 000,Bredasdorp,12 Fynbos Street,1 677 m²,https://www.property24.com/vacant-land-for-sale/bredasdorp/western-cape/408,2025-01-15
R 300 000,Bredasdorp,35 Doa 53 Long Street,422 m²,https://www.property24.com/vacant-land-for-sale/bredasdorp/western-cape/408,2025-01-15
R 1 595 000,Bredasdorp,16 Uitsig Avenue,2 260 m²,https://www.property24.com/vacant-land-for-sale/bredasdorp/western-cape/408,2025-01-15
R 750 000,Bredasdorp,14 Kreupelhout Street,699 m²,https://www.property24.com/vacant-land-for-sale/bredasdorp/western-cape/408,2025-01-15
R 599 999,Bredasdorp,10 Melkhout Close,383 m²,https://www.property24.com/vacant-land-for-sale/bredasdorp/western-cape/408,2025-01-15
R 950 000,Bredasdorp,34 Kloof Street,1 500 m²,https://www.property24.com/vacant-land-for-sale/bredasdorp/western-cape/408,2025-01-15
R 395 000,Bredasdorp,"4624 De Oude Arena, 53 Long Street",301 m²,https://www.property24.com/vacant-land-for-sale/bredasdorp/western-cape/408,2025-01-15
R 300 000,Bredasdorp,"4616 De Oude Arena, 53 Long Street",422 m²,https://www.property24.com/vacant-land-for-sale/bredasdorp/western-cape/408,2025-01-15
R 300 000,Bredasdorp,"4616 De Oude Arena, 53 Long Street",422 m²,https://www.property24.com/vacant-land-for-sale/bredasdorp/western-cape/408,2025-01-15
R 545 000,Bredasdorp,N/A,1 312 m²,https://www.property24.com/vacant-land-for-sale/bredasdorp/western-cape/408,2025-01-15
R 3 900 000,Bredasdorp,12 Melkhout Street,6 321 m²,https://www.property24.com/vacant-land-for-sale/bredasdorp/western-cape/408,2025-01-15
R 245 000,Bredasdorp,"4636 De Oude Arena, 53 Long",300 m²,https://www.property24.com/vacant-land-for-sale/bredasdorp/western-cape/408,2025-01-15
R 1 295 000,Bredasdorp,22 Fynbos Street,1 564 m²,https://www.property24.com/vacant-land-for-sale/bredasdorp/western-cape/408,2025-01-15
R 750 000,Wolvengat,36 Main,2 141 m²,https://www.property24.com/vacant-land-for-sale/bredasdorp/western-cape/408,2025-01-15
R 240 000,Caledon Rural,11 Arendblom Street Myddelton,600 m²,https://www.property24.com/vacant-land-for-sale/caledon/western-cape/397,2025-01-15
R 210 000,Middleton,N/A,465 m²,https://www.property24.com/vacant-land-for-sale/caledon/western-cape/397,2025-01-15
R 240 000,Caledon Rural,15 Keerom Street,626 m²,https://www.property24.com/vacant-land-for-sale/caledon/western-cape/397,2025-01-15
R 245 000,Middleton,N/A,625 m²,https://www.property24.com/vacant-land-for-sale/caledon/western-cape/397,2025-01-15
R 220 000,Middleton,N/A,603 m²,https://www.property24.com/vacant-land-for-sale/caledon/western-cape/397,2025-01-15
R 1 500 000,Greyton,9 Church Street,713 m²,https://www.property24.com/vacant-land-for-sale/caledon/western-cape/397,2025-01-15
R 295 000,Genadendal,N/A,683 m²,https://www.property24.com/vacant-land-for-sale/caledon/western-cape/397,2025-01-15
R 370 000,Tesselaarsdal,N/A,423 m²,https://www.property24.com/vacant-land-for-sale/caledon/western-cape/397,2025-01-15
R 265 000,Middleton,N/A,600 m²,https://www.property24.com/vacant-land-for-sale/caledon/western-cape/397,2025-01-15
R 390 000,Tesselaarsdal,N/A,1 040 m²,https://www.property24.com/vacant-land-for-sale/caledon/western-cape/397,2025-01-15
R 240 000,Caledon Rural,15 Keerom Street,626 m²,https://www.property24.com/vacant-land-for-sale/caledon/western-cape/397,2025-01-15
R 1 450 000,Tesselaarsdal,N/A,21 800 m²,https://www.property24.com/vacant-land-for-sale/caledon/western-cape/397,2025-01-15
R 299 000,Middleton,2 Uitsig Street,876 m²,https://www.property24.com/vacant-land-for-sale/caledon/western-cape/397,2025-01-15
R 550 000,Caledon,4743 Mackay,875 m²,https://www.property24.com/vacant-land-for-sale/caledon/western-cape/397,2025-01-15
R 425 000,Middleton,"14 Church Street,",1 800 m²,https://www.property24.com/vacant-land-for-sale/caledon/western-cape/397,2025-01-15
R 650 000,Tesselaarsdal,N/A,2 682 m²,https://www.property24.com/vacant-land-for-sale/caledon/western-cape/397,2025-01-15
R 2 150 000,Tesselaarsdal,N/A,52 000 m²,https://www.property24.com/vacant-land-for-sale/caledon/western-cape/397,2025-01-15
R 1 390 000,Greyton,49 Vigne Lane,1 053 m²,https://www.property24.com/vacant-land-for-sale/caledon/western-cape/397,2025-01-15
R 295 000,Greyton,N/A,638 m²,https://www.property24.com/vacant-land-for-sale/caledon/western-cape/397,2025-01-15
R 550 000,Greyton,9 San Lucia Road,750 m²,https://www.property24.com/vacant-land-for-sale/caledon/western-cape/397,2025-01-15
R 225 000,Genadendal,1812 Blouklokkie Street,505 m²,https://www.property24.com/vacant-land-for-sale/caledon/western-cape/397,2025-01-15
R 310 000,Calitzdorp Rural,N/A,1 706 m²,https://www.property24.com/vacant-land-for-sale/calitzdorp/western-cape/329,2025-01-15
R 189 000,Calitzdorp,N/A,1 205 m²,https://www.property24.com/vacant-land-for-sale/calitzdorp/western-cape/329,2025-01-15
R 1 650 000,Calitzdorp,N/A,32.89 ha,https://www.property24.com/vacant-land-for-sale/calitzdorp/western-cape/329,2025-01-15
R 1 150 000,Calitzdorp,N/A,52.44 ha,https://www.property24.com/vacant-land-for-sale/calitzdorp/western-cape/329,2025-01-15
R 275 000,Calitzdorp,N/A,600 m²,https://www.property24.com/vacant-land-for-sale/calitzdorp/western-cape/329,2025-01-15
R 580 000,Calitzdorp,N/A,3 139 m²,https://www.property24.com/vacant-land-for-sale/calitzdorp/western-cape/329,2025-01-15
R 105 000,Calitzdorp,Erf 1948 Van Eyck Street,1 475 m²,https://www.property24.com/vacant-land-for-sale/calitzdorp/western-cape/329,2025-01-15
R 280 000,Calitzdorp,N/A,1 600 m²,https://www.property24.com/vacant-land-for-sale/calitzdorp/western-cape/329,2025-01-15
R 345 000,Calitzdorp,N/A,2.7 ha,https://www.property24.com/vacant-land-for-sale/calitzdorp/western-cape/329,2025-01-15
R 310 000,Calitzdorp,N/A,1 600 m²,https://www.property24.com/vacant-land-for-sale/calitzdorp/western-cape/329,2025-01-15
R 380 000,Calitzdorp,N/A,800 m²,https://www.property24.com/vacant-land-for-sale/calitzdorp/western-cape/329,2025-01-15
R 350 000,Calitzdorp,N/A,800 m²,https://www.property24.com/vacant-land-for-sale/calitzdorp/western-cape/329,2025-01-15
R 110 000,Calitzdorp,N/A,1 559 m²,https://www.property24.com/vacant-land-for-sale/calitzdorp/western-cape/329,2025-01-15
R 300 000,Calitzdorp,N/A,800 m²,https://www.property24.com/vacant-land-for-sale/calitzdorp/western-cape/329,2025-01-15
R 110 000,Calitzdorp,N/A,1 559 m²,https://www.property24.com/vacant-land-for-sale/calitzdorp/western-cape/329,2025-01-15
R 120 000,Calitzdorp,N/A,1 721 m²,https://www.property24.com/vacant-land-for-sale/calitzdorp/western-cape/329,2025-01-15
R 22 000 000,Camps Bay,N/A,1 438 m²,https://www.property24.com/vacant-land-for-sale/cape-town/western-cape/432,2025-01-15
POA,Bantry Bay,81 Arcadia Rd,1 062 m²,https://www.property24.com/vacant-land-for-sale/cape-town/western-cape/432,2025-01-15
R 11 500 000,Llandudno,22 Maori Road,360 m²,https://www.property24.com/vacant-land-for-sale/cape-town/western-cape/432,2025-01-15
R 39 999 000,Camps Bay,N/A,704 m²,https://www.property24.com/vacant-land-for-sale/cape-town/western-cape/432,2025-01-15
POA,Lansdowne,"9a Polaris Rd, Nerissa Estate, Cape Town, 7780, South Africa",2 813 m²,https://www.property24.com/vacant-land-for-sale/cape-town/western-cape/432,2025-01-15
R 1 050 000,Lotus River,N/A,694 m²,https://www.property24.com/vacant-land-for-sale/cape-town/western-cape/432,2025-01-15
R 2 650 000,Schaapkraal,N/A,3 977 m²,https://www.property24.com/vacant-land-for-sale/cape-town/western-cape/432,2025-01-15
POA,Philippi,6b Kraal Road,4 051 m²,https://www.property24.com/vacant-land-for-sale/cape-town/western-cape/432,2025-01-15
R 25 950 000,Fresnaye,N/A,582 m²,https://www.property24.com/vacant-land-for-sale/cape-town/western-cape/432,2025-01-15
R 11 500 000,Llandudno,N/A,360 m²,https://www.property24.com/vacant-land-for-sale/cape-town/western-cape/432,2025-01-15
R 920 000,Capricorn,1 Osprey Crescent Capricorn Beach Muizenberg,266 m²,https://www.property24.com/vacant-land-for-sale/cape-town/western-cape/432,2025-01-15
